0;;
1;;
2;;
3;;
4;;
5;;
6;;
7;;
8;;
9;;
10;;
11;;
12;;
13;;
14;;
15;;
16;;
17;;
18;;
19;;
20;;
21;;
22;;
23;;
24;;
25;;
26;;
27;;
28;;
29;;
30;;
31;;
32;;
33;;
34;;
35;;
36;;
37;;
38;;
39;;
40;;
41;;
42;;
43;;
44;;
45;;
46;;
47;;
48;;
49;;
50;;
51;;
52;;
53;;
54;;
55;;
56;;
57;;
58;;
59;;
60;;
61;;
62;;
63;;
64;;
65;;
66;;
67;;
68;;
69;;
70;;
71;;
72;;
73;;
74;;
75;;
76;;
77;;
78;;
79;;
80;;
81;;
82;;
83;;
84;;
85;;
86;;
87;;
88;;
89;;
90;;
91;;
92;;
93;;
94;;
95;;
96;;
97;;
98;;
99;;
100;;
101;;
102;;
103;;
104;;
105;;
106;;
107;;
108;;
109;;
110;;
111;;
112;;
113;;
114;;
115;;
116;;
117;;
118;;
119;;
120;;
121;;
122;;
123;;
124;;
125;;
126;;
127;;
128;;
129;;
130;;
131;;
132;;
133;;
134;;
135;;
136;;
137;;
138;;
139;;
140;;
141;;
142;;
143;;
144;;
145;;
146;;
147;;
148;;
149;;
150;;
151;;
152;;
153;;
154;;
155;;
156;;
157;;
158;;
159;;
160;;
161;;
162;;
163;;
164;;
165;;
166;;
167;;
168;;
169;;
170;;
171;;
172;;
173;;
174;;
175;;
176;;
177;;
178;;
179;;
180;;
Spiel auf!;gameon;
Spiel auf!;matchon;
Laten we spelen!;gameon;matchon;
Het is tijd om te gooien!;gameon;matchon;
Klaar, set, go!;gameon;matchon;
Laat de competitie beginnen!;gameon;matchon;
Laten we het spel beginnen!;gameon;matchon;
Gooi weg!;gameon;matchon;
Het spel is aan de gang!;gameon;matchon;
Laten we deze show op de weg krijgen!;gameon;matchon;
Laat de darts vliegen!;gameon;matchon;
Laten we naar beneden gooien!;gameon;matchon;
Laten we dit doen!;gameon;matchon;
Het is tijd om te spelen!;gameon;matchon;
Laten de spelen beginnen!;gameon;matchon;
De competitie begint nu!;gameon;matchon;
Maak je klaar om te rammelen!;gameon;matchon;
Laten we beginnen!;gameon;matchon;
Laten we de dingen aftrappen!;gameon;matchon;
Het plezier begint nu!;gameon;matchon;
Laat de uitdaging beginnen!;gameon;matchon;
Spel shot!;gameshot;
Spelshot!;gameshot;
Match shot!;matchshot;
Spelshot en Match!;matchshot;
Spel en Match!;matchshot;
Spel en de Match!;matchshot;
Spel en Match naar:;matchshot;
Matchshot!;matchshot;
Winning throw;gameshot;matchshot;
Overwinning!;gameshot;matchshot;
Winning shot;gameshot;matchshot;
Spel-winnende worp;gameshot;matchshot;
Het schot om het spel te beëindigen.;gameshot;matchshot;
Clutch shot;gameshot;matchshot;
Winning move;gameshot;matchshot;
Winning strike;gameshot;matchshot;
Winning hit;gameshot;matchshot;
Busted;busted;
